year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2006,22,j) 21 to 25,381,916,11547,11829,134,14.526,147,15.935,2670,1705,965,14.414,22.572,3244,1796,1448,15.183,27.424,-574,-4.852,45.143,16,17,56
2006,22,k) 26+,312,403,5171,5189,10,2.442,23,5.617,578,194,384,3.739,11.140,598,122,476,2.351,11.525,-20,-0.385,22.280,12,12,30
2006,22,l) Left Censored,2310,11987,564011,572052,556,4.626,619,5.150,41759,12633,29126,2.208,7.300,57443,9636,47807,1.684,10.042,-15684,-2.742,14.600,31,32,118
2006,23,a) 0,83190,83225,335391,167697,83225,199.998,(X),(X),335391,335391,(X),199.999,199.999,(X),(X),(X),(X),(X),335389,199.998,(X),(X),(X),(X)
2006,23,b) 1,58488,58568,329908,318974,21,0.031,18404,27.161,114369,658,113711,0.206,35.855,90998,54265,36733,17.012,28.528,23371,7.327,57.057,14283,14283,44229
2006,23,c) 2,49470,49545,304605,298750,3300,6.267,9522,18.083,86547,10578,75969,3.541,28.970,74457,35321,39136,11.823,24.923,12090,4.047,49.846,7379,7379,28936
2006,23,d) 3,36726,36815,261878,257490,2345,6.056,6162,15.913,66901,7036,59865,2.733,25.982,57939,23957,33982,9.304,22.501,8962,3.481,45.003,4724,4727,19387
2006,23,e) 4,31001,31110,242891,239072,2117,6.512,4919,15.130,58680,8041,50639,3.363,24.545,50879,21034,29845,8.798,21.282,7801,3.263,42.564,3681,3681,16842
2006,23,f) 5,28237,28324,206883,202689,1887,6.421,4013,13.656,49842,7004,42838,3.456,24.590,41678,16177,25501,7.981,20.563,8164,4.028,41.125,2888,2908,12780
2006,23,g) 6 to 10,122442,123160,1094768,1077107,7362,5.805,14668,11.567,233694,32948,200746,3.059,21.696,198680,63531,135149,5.898,18.446,35014,3.251,36.891,10556,10568,45995
2006,23,h) 11 to 15,83831,84457,905635,898314,3973,4.595,7996,9.247,165238,17149,148089,1.909,18.394,150519,36664,113855,4.081,16.756,14719,1.639,33.511,5649,5658,27017
2006,23,i) 16 to 20,66696,67702,869268,855822,2864,4.147,5586,8.088,151132,16002,135130,1.870,17.659,123679,25929,97750,3.030,14.451,27453,3.208,28.903,3802,3819,17281
2006,23,j) 21 to 25,39997,40738,658224,644527,1468,3.540,2919,7.040,112056,13222,98834,2.051,17.386,85048,15203,69845,2.359,13.195,27008,4.190,26.391,2047,2057,10174
2006,23,k) 26+,26388,27179,451689,446244,977,3.521,2107,7.594,73159,9261,63898,2.075,16.394,62468,16908,45560,3.789,13.999,10691,2.396,27.997,1501,1505,8630
2006,23,l) Left Censored,49319,56268,1695459,1660936,1876,3.285,3556,6.227,276080,39737,236343,2.392,16.622,208904,38043,170861,2.290,12.577,67176,4.044,25.155,2353,2415,15408
2006,31-33,a) 0,15642,15691,135743,67872,15691,200.000,(X),(X),135743,135743,(X),200.000,200.000,(X),(X),(X),(X),(X),135743,200.000,(X),(X),(X),(X)
2006,31-33,b) 1,12235,12289,134154,129497,42,0.307,2797,20.466,37876,1130,36746,0.873,29.249,28524,17103,11421,13.207,22.027,9352,7.222,44.054,2313,2313,14329
2006,31-33,c) 2,11182,11260,149110,146897,460,3.850,1835,15.359,33362,3974,29388,2.705,22.711,29353,14593,14760,9.934,19.982,4009,2.729,39.964,1524,1525,12340
2006,31-33,d) 3,9641,9715,131337,132081,331,3.226,1420,13.841,23963,3342,20621,2.530,18.143,25292,11888,13404,9.001,19.149,-1329,-1.006,36.285,1182,1183,9654
2006,31-33,e) 4,9365,9557,194483,194878,343,3.436,1194,11.961,27581,3691,23890,1.894,14.153,28302,12338,15964,6.331,14.523,-721,-0.370,28.306,992,993,10123
2006,31-33,f) 5,8304,8441,122836,122451,326,3.704,1047,11.896,20056,2427,17629,1.982,16.379,19272,9452,9820,7.719,15.739,784,0.640,31.477,861,864,7526
2006,31-33,g) 6 to 10,41165,42557,875682,870544,1398,3.189,3948,9.007,118600,19795,98805,2.274,13.624,107783,38614,69169,4.436,12.381,10817,1.243,24.762,3205,3221,29449
2006,31-33,h) 11 to 15,34754,36586,931389,924535,938,2.501,2784,7.422,114149,14543,99606,1.573,12.347,101320,28220,73100,3.052,10.959,12829,1.388,21.918,2191,2203,19789
2006,31-33,i) 16 to 20,31783,34666,1187936,1188161,791,2.235,2248,6.351,121409,22206,99203,1.869,10.218,121601,34935,86666,2.940,10.234,-192,-0.016,20.436,1690,1705,16890
2006,31-33,j) 21 to 25,24266,27086,993176,995535,597,2.165,1576,5.715,96330,14882,81448,1.495,9.676,101179,28542,72637,2.867,10.163,-4849,-0.487,19.352,1167,1184,15441
2006,31-33,k) 26+,15708,17881,700567,700583,380,2.085,1067,5.855,64832,8785,56047,1.254,9.254,64878,18908,45970,2.699,9.261,-46,-0.007,18.508,750,775,8115
2006,31-33,l) Left Censored,54728,87987,8058552,8136965,2198,2.465,4588,5.145,573973,95513,478460,1.174,7.054,728715,193430,535285,2.377,8.956,-154742,-1.902,14.108,2301,2370,33092
2006,42,a) 0,23039,23169,101280,50640,23169,200.000,(X),(X),101280,101280,(X),200.000,200.000,(X),(X),(X),(X),(X),101280,200.000,(X),(X),(X),(X)
2006,42,b) 1,18212,18538,97424,96329,158,0.758,4780,22.927,27528,1418,26110,1.472,28.577,24905,14438,10467,14.988,25.854,2623,2.723,51.708,3845,3870,12241
2006,42,c) 2,15958,16286,102395,101312,696,3.994,2975,17.073,22388,3058,19330,3.018,22.098,20219,10452,9767,10.317,19.957,2169,2.141,39.914,2493,2493,9179
2006,42,d) 3,14243,15023,105727,103356,912,5.815,2234,14.244,25782,8357,17425,8.086,24.945,20689,8014,12675,7.754,20.017,5093,4.928,40.034,1863,1864,6777
2006,42,e) 4,13904,14532,145240,144773,624,4.121,1847,12.197,22239,3768,18471,2.603,15.361,21234,8639,12595,5.967,14.667,1005,0.694,29.334,1496,1506,7392
2006,42,f) 5,11337,11895,95065,95097,459,3.709,1422,11.490,15966,2849,13117,2.996,16.789,16014,7177,8837,7.547,16.840,-48,-0.050,33.579,1149,1159,5289
2006,42,g) 6 to 10,52986,56309,526656,527292,2251,3.879,5680,9.789,76045,13687,62358,2.596,14.422,77310,30263,47047,5.739,14.662,-1265,-0.240,28.844,4353,4442,21849
2006,42,h) 11 to 15,41697,46603,531746,538896,1627,3.410,3834,8.037,64980,11210,53770,2.080,12.058,78571,30936,47635,5.741,14.580,-13591,-2.522,24.116,2770,2844,15281
2006,42,i) 16 to 20,32698,39364,546890,547840,1526,3.818,2734,6.840,64636,16531,48105,3.017,11.798,66974,22728,44246,4.149,12.225,-2338,-0.427,23.597,1856,1928,14290
2006,42,j) 21 to 25,23116,30276,489809,494839,1208,3.945,1897,6.195,54603,12089,42514,2.443,11.035,65489,15210,50279,3.074,13.234,-10886,-2.200,22.069,1233,1289,9925
2006,42,k) 26+,13765,19364,344966,343760,747,3.794,1401,7.115,41017,8631,32386,2.511,11.932,38129,13244,24885,3.853,11.092,2888,0.840,22.184,687,761,5235
2006,42,l) Left Censored,44365,110827,2943573,2951931,5582,5.016,6502,5.843,327777,94740,233037,3.209,11.104,344555,98847,245708,3.349,11.672,-16778,-0.568,22.208,1890,2204,23377
2006,44-45,a) 0,62027,62349,282015,141008,62349,200.000,(X),(X),282015,282015,(X),200.000,200.000,(X),(X),(X),(X),(X),282015,200.000,(X),(X),(X),(X)
2006,44-45,b) 1,47242,48829,267971,274373,665,1.184,15318,27.278,67137,5574,61563,2.032,24.469,78711,46530,32181,16.959,28.688,-11574,-4.218,48.938,12946,12951,40359
2006,44-45,c) 2,40304,41516,237132,246992,2140,4.751,9186,20.396,48549,8923,39626,3.613,19.656,67742,34425,33317,13.938,27.427,-19193,-7.771,39.312,7763,7829,29502
2006,44-45,d) 3,33329,34545,210924,217451,1603,4.333,6506,17.585,38814,6994,31820,3.216,17.850,51389,25680,25709,11.810,23.633,-12575,-5.783,35.699,5543,5552,22348
2006,44-45,e) 4,30889,32609,265099,271327,1526,4.455,4815,14.057,39925,8916,31009,3.286,14.715,52110,21410,30700,7.891,19.206,-12185,-4.491,29.429,4003,4034,18335
2006,44-45,f) 5,24094,25655,182250,185010,1175,4.358,3791,14.060,29653,6245,23408,3.376,16.028,35243,14516,20727,7.846,19.049,-5590,-3.021,32.056,3102,3180,12244
2006,44-45,g) 6 to 10,105977,119761,944122,960491,5363,4.322,13997,11.281,134209,32202,102007,3.353,13.973,165985,61887,104098,6.443,17.281,-31776,-3.308,27.946,11040,11428,50824
2006,44-45,h) 11 to 15,77788,95240,887457,904456,3322,3.383,9243,9.412,110254,24869,85385,2.750,12.190,143080,45754,97326,5.059,15.819,-32826,-3.629,24.380,6725,7000,32596
2006,44-45,i) 16 to 20,63591,88887,990254,996572,3888,4.298,7036,7.778,124441,40461,83980,4.060,12.487,136263,39169,97094,3.930,13.673,-11822,-1.186,24.974,4742,5124,25480
2006,44-45,j) 21 to 25,43935,71378,983127,982733,2609,3.598,4880,6.730,117738,34057,83681,3.466,11.981,114270,31600,82670,3.216,11.628,3468,0.353,23.256,2948,3474,18739
2006,44-45,k) 26+,29079,54258,1083400,1045492,3022,5.559,3227,5.936,178004,118042,59962,11.291,17.026,103205,25813,77392,2.469,9.871,74799,7.154,19.743,1838,2022,10450
2006,44-45,l) Left Censored,90767,364569,9399043,9301130,16373,4.474,19135,5.229,1033193,340892,692301,3.665,11.108,850847,208869,641978,2.246,9.148,182346,1.960,18.296,5184,6318,41293
2006,48-49,a) 0,19508,19528,82340,41170,19528,200.000,(X),(X),82340,82340,(X),200.000,200.000,(X),(X),(X),(X),(X),82340,200.000,(X),(X),(X),(X)
2006,48-49,b) 1,13303,13471,82910,82068,64,0.405,4756,30.069,23098,1329,21769,1.619,28.145,21001,13015,7986,15.859,25.590,2097,2.555,51.180,3993,3997,11356
2006,48-49,c) 2,10442,10542,71530,73927,585,5.089,2494,21.694,15284,2162,13122,2.925,20.675,19994,11711,8283,15.841,27.046,-4710,-6.371,41.349,2076,2081,9807
2006,48-49,d) 3,8626,8846,72259,72844,446,4.677,1826,19.148,16004,2549,13455,3.499,21.970,17050,7854,9196,10.782,23.406,-1046,-1.436,43.941,1510,1511,6181
2006,48-49,e) 4,7452,7809,83748,85586,441,5.324,1389,16.769,13876,2495,11381,2.915,16.213,17668,9337,8331,10.909,20.644,-3792,-4.431,32.426,1091,1092,6561
2006,48-49,f) 5,6690,6965,63815,62704,416,5.683,1126,15.383,13950,3735,10215,5.957,22.248,11660,4563,7097,7.277,18.595,2290,3.652,37.191,905,910,3988
2006,48-49,g) 6 to 10,27612,29425,305938,301032,1728,5.657,3974,13.009,62771,15956,46815,5.300,20.852,52726,20227,32499,6.719,17.515,10045,3.337,35.030,3125,3152,15510
2006,48-49,h) 11 to 15,17742,20100,309547,307687,917,4.427,2148,10.369,48632,16101,32531,5.233,15.806,44298,16220,28078,5.272,14.397,4334,1.409,28.794,1562,1587,11154
2006,48-49,i) 16 to 20,12310,15419,341314,338250,702,4.473,1255,7.996,50379,13573,36806,4.013,14.894,43957,10601,33356,3.134,12.995,6422,1.899,25.991,798,863,5941
2006,48-49,j) 21 to 25,7294,10322,302183,302836,478,4.580,709,6.793,33470,10371,23099,3.425,11.052,34688,7086,27602,2.340,11.454,-1218,-0.402,22.104,433,459,3596
2006,48-49,k) 26+,4528,6402,163187,161889,304,4.669,521,8.002,24124,8237,15887,5.088,14.902,21393,8049,13344,4.972,13.215,2731,1.687,26.429,272,335,3861
2006,48-49,l) Left Censored,12352,42652,2447813,2425986,3277,7.657,3573,8.348,283274,89694,193580,3.697,11.677,242549,72358,170191,2.983,9.998,40725,1.679,19.996,554,659,7630
2006,51,a) 0,6662,6705,40822,20411,6705,200.000,(X),(X),40822,40822,(X),200.000,200.000,(X),(X),(X),(X),(X),40822,200.000,(X),(X),(X),(X)
2006,51,b) 1,4750,4968,50633,50508,75,1.292,1750,30.144,12473,819,11654,1.622,24.695,12123,5579,6544,11.046,24.002,350,0.693,48.004,1395,1398,4527
2006,51,c) 2,4146,4299,38197,37605,289,6.206,1004,21.561,9855,1755,8100,4.667,26.207,8788,4469,4319,11.884,23.369,1067,2.837,46.738,822,822,3586
2006,51,d) 3,3522,3662,49906,48540,216,5.540,690,17.697,9777,1441,8336,2.969,20.142,7109,3455,3654,7.118,14.646,2668,5.496,29.291,557,559,3124
2006,51,e) 4,3356,3618,48049,47956,239,6.310,578,15.261,8699,1845,6854,3.847,18.140,8627,4462,4165,9.304,17.989,72,0.150,35.979,463,465,3721
2006,51,f) 5,3219,3728,58102,54672,276,7.208,478,12.484,14178,2966,11212,5.425,25.933,7460,2810,4650,5.140,13.645,6718,12.288,27.290,376,380,2196
2006,51,g) 6 to 10,12926,16729,299180,296944,1035,6.033,1889,11.011,48429,12303,36126,4.143,16.309,43346,18615,24731,6.269,14.597,5083,1.712,29.195,1343,1411,14956
2006,51,h) 11 to 15,7521,9862,189697,190053,698,6.977,984,9.835,24754,5783,18971,3.043,13.025,25523,8896,16627,4.681,13.429,-769,-0.405,26.050,558,582,4260
2006,51,i) 16 to 20,5264,8560,218348,218909,492,5.634,838,9.596,29541,9359,20182,4.275,13.495,30470,12485,17985,5.703,13.919,-929,-0.424,26.989,354,517,8227
2006,51,j) 21 to 25,3490,5860,164792,168853,439,7.329,699,11.669,22841,9840,13001,5.828,13.527,30780,11814,18966,6.997,18.229,-7939,-4.702,27.054,205,221,2866
2006,51,k) 26+,1752,3253,154927,152944,197,5.960,302,9.136,22942,6729,16213,4.400,15.000,19707,10035,9672,6.561,12.885,3235,2.115,25.770,85,86,722
2006,51,l) Left Censored,6771,58890,2115245,2133088,7793,13.423,6126,10.552,287088,115871,171217,5.432,13.459,327814,86649,241165,4.062,15.368,-40726,-1.909,26.918,231,264,3998
2006,52,a) 0,24105,24201,95413,47707,24201,200.000,(X),(X),95413,95413,(X),200.000,200.000,(X),(X),(X),(X),(X),95413,200.000,(X),(X),(X),(X)
2006,52,b) 1,17740,19206,85729,86507,523,2.421,5310,24.584,25798,2149,23649,2.484,29.822,26303,17140,9163,19.813,30.406,-505,-0.584,59.644,4299,4299,14798
2006,52,c) 2,15140,15753,85178,84942,982,5.883,2862,17.145,21211,3730,17481,4.391,24.971,20798,10375,10423,12.214,24.485,413,0.486,48.970,2313,2316,9093
2006,52,d) 3,12741,13292,91742,91401,795,5.716,2028,14.581,19602,5923,13679,6.480,21.446,18976,6979,11997,7.636,20.761,626,0.685,41.523,1614,1614,5957
2006,52,e) 4,11572,12758,103009,102500,859,6.565,1511,11.548,20193,5423,14770,5.291,19.701,19200,6506,12694,6.347,18.732,993,0.969,37.464,1113,1125,5154
2006,52,f) 5,10809,11867,74389,73322,689,5.649,1349,11.060,16134,4385,11749,5.981,22.004,13922,5619,8303,7.664,18.988,2212,3.017,37.975,1011,1030,4306
2006,52,g) 6 to 10,41420,50874,415326,407686,3600,6.979,5013,9.719,77099,25304,51795,6.207,18.911,61503,23252,38251,5.703,15.086,15596,3.825,30.172,3252,3363,13676
2006,52,h) 11 to 15,26480,37776,286110,288468,2243,5.898,2755,7.244,43554,13920,29634,4.825,15.098,47772,17962,29810,6.227,16.561,-4218,-1.462,30.197,1737,1844,7519
2006,52,i) 16 to 20,19818,29221,312403,310124,2025,6.951,1852,6.357,43571,15689,27882,5.059,14.050,39146,11379,27767,3.669,12.623,4425,1.427,25.245,1093,1130,5314
2006,52,j) 21 to 25,14369,23774,272627,272233,1638,6.935,1330,5.631,40292,21244,19048,7.804,14.801,40865,16399,24466,6.024,15.011,-573,-0.210,29.601,706,744,3379
2006,52,k) 26+,8284,13308,189561,184935,584,4.379,640,4.799,26914,8855,18059,4.788,14.553,17248,4236,13012,2.291,9.327,9666,5.227,18.653,407,422,1910
2006,52,l) Left Censored,30738,210610,4584641,4543648,26219,12.643,19767,9.532,754877,329341,425536,7.248,16.614,671997,276262,395735,6.080,14.790,82880,1.824,29.580,1113,1268,8362
2006,53,a) 0,33727,33900,104342,52171,33900,200.000,(X),(X),104342,104342,(X),200.000,200.000,(X),(X),(X),(X),(X),104342,200.000,(X),(X),(X),(X)
2006,53,b) 1,22789,23469,92449,94326,174,0.641,7523,27.716,25205,953,24252,1.010,26.721,27915,19259,8656,20.417,29.594,-2710,-2.873,53.442,5952,5954,16257
2006,53,c) 2,17662,18039,75623,78194,1100,5.677,3772,19.468,15753,2987,12766,3.820,20.146,20602,10741,9861,13.736,26.347,-4849,-6.201,40.292,2968,2980,8618
2006,53,d) 3,14535,14861,66006,66442,771,4.902,2508,15.945,12552,2060,10492,3.100,18.892,13180,6695,6485,10.076,19.837,-628,-0.945,37.783,1970,1972,5647
2006,53,e) 4,11918,13054,73143,73547,1203,8.958,1955,14.557,13617,4076,9541,5.542,18.515,14365,5974,8391,8.123,19.532,-748,-1.017,37.029,1435,1442,4605
2006,53,f) 5,9931,10313,51488,52098,542,5.000,1594,14.706,9490,1457,8033,2.797,18.216,10588,5376,5212,10.319,20.323,-1098,-2.108,36.432,1219,1237,4401
2006,53,g) 6 to 10,42723,46678,272207,274832,2456,5.080,5799,11.994,43711,10837,32874,3.943,15.905,48645,19861,28784,7.227,17.700,-4934,-1.795,31.809,4243,4305,14009
2006,53,h) 11 to 15,29464,35481,249063,252496,1867,5.127,3742,10.275,34944,9617,25327,3.809,13.839,41791,16563,25228,6.560,16.551,-6847,-2.712,27.679,2650,2702,10830
2006,53,i) 16 to 20,21927,29598,241768,241666,1607,5.345,2537,8.439,34478,9692,24786,4.010,14.267,34547,10056,24491,4.161,14.295,-69,-0.029,28.534,1605,1677,6053
2006,53,j) 21 to 25,14580,25281,197604,201212,1638,6.466,1742,6.876,24531,7488,17043,3.721,12.192,31479,7718,23761,3.836,15.645,-6948,-3.453,24.383,940,980,3550
2006,53,k) 26+,9526,19140,130199,128821,1304,6.830,1208,6.327,19430,8279,11151,6.427,15.083,17083,5654,11429,4.389,13.261,2347,1.822,26.522,646,678,2889
2006,53,l) Left Censored,22252,56415,620236,624049,4387,7.786,4250,7.543,80677,27188,53489,4.357,12.928,86827,30981,55846,4.965,13.913,-6150,-0.985,25.856,1403,1570,6831
2006,54,a) 0,70941,71317,240208,120104,71317,200.000,(X),(X),240208,240208,(X),200.000,200.000,(X),(X),(X),(X),(X),240208,200.000,(X),(X),(X),(X)
2006,54,b) 1,50642,50931,224535,221564,117,0.200,15139,25.904,66836,1607,65229,0.725,30.166,58802,36624,22178,16.530,26.540,8034,3.626,53.079,11443,11448,29293
2006,54,c) 2,42751,43066,237765,236722,2408,5.241,8164,17.769,54766,6663,48103,2.815,23.135,52301,27518,24783,11.625,22.094,2465,1.041,44.188,6196,6197,23118
2006,54,d) 3,37052,37413,221689,214240,2108,5.346,6151,15.598,54499,7120,47379,3.323,25.438,39702,19676,20026,9.184,18.532,14797,6.907,37.063,4592,4593,16014
2006,54,e) 4,33114,33660,248963,243337,1790,5.105,4597,13.110,49803,5955,43848,2.447,20.467,38761,16782,21979,6.897,15.929,11042,4.538,31.858,3391,3411,13780
2006,54,f) 5,30677,31400,227268,221725,1730,5.315,4028,12.375,46482,6672,39810,3.009,20.964,35375,15611,19764,7.041,15.954,11107,5.009,31.909,2925,2952,12306
2006,54,g) 6 to 10,128364,133694,1137042,1126810,7086,5.152,14795,10.756,200035,34457,165578,3.058,17.752,179184,62570,116614,5.553,15.902,20851,1.850,31.804,10463,10559,43773
2006,54,h) 11 to 15,82163,87469,929964,930838,3672,4.105,7649,8.550,140143,28412,111731,3.052,15.056,140461,45872,94589,4.928,15.090,-318,-0.034,30.111,5199,5263,30320
2006,54,i) 16 to 20,61978,69471,772498,768489,2631,3.723,5013,7.094,108479,19794,88685,2.576,14.116,100564,29062,71502,3.782,13.086,7915,1.030,26.172,3373,3435,16251
2006,54,j) 21 to 25,43636,49080,607143,600321,1646,3.299,3284,6.581,84971,18136,66835,3.021,14.154,71284,20123,51161,3.352,11.874,13687,2.280,23.749,2182,2232,10141
2006,54,k) 26+,22987,27176,375894,379206,1227,4.459,1909,6.938,47697,13351,34346,3.521,12.578,54225,19762,34463,5.211,14.300,-6528,-1.721,25.156,1196,1244,6130
2006,54,l) Left Censored,43226,87503,2544401,2512360,7928,9.123,6733,7.747,381467,123284,258183,4.907,15.184,319293,100662,218631,4.007,12.709,62174,2.475,25.418,2017,2127,10664
2006,55,a) 0,623,625,9723,4862,625,200.000,(X),(X),9723,9723,(X),200.000,200.000,(X),(X),(X),(X),(X),9723,200.000,(X),(X),(X),(X)
2006,55,b) 1,489,518,9889,10342,57,10.115,148,26.264,2951,1100,1851,10.636,28.534,3725,1562,2163,15.103,36.018,-774,-7.484,57.068,123,123,1326
2006,55,c) 2,487,499,11346,11259,57,11.111,85,16.569,3642,1055,2587,9.371,32.349,3519,493,3026,4.379,31.256,123,1.093,62.513,71,71,410
2006,55,d) 3,472,494,11603,12199,61,12.200,73,14.600,3820,2766,1054,22.674,31.314,4939,679,4260,5.566,40.487,-1119,-9.173,62.628,63,63,662
2006,55,e) 4,552,640,8949,9718,131,20.860,107,17.038,2302,1135,1167,11.680,23.689,3900,1208,2692,12.431,40.134,-1598,-16.445,47.378,84,84,698
2006,55,f) 5,475,490,7902,9011,42,8.227,83,16.259,1833,1036,797,11.497,20.342,3925,553,3372,6.137,43.558,-2092,-23.216,40.684,57,57,310
2006,55,g) 6 to 10,2789,3309,126689,127978,283,8.373,425,12.574,26169,10573,15596,8.262,20.448,28826,6919,21907,5.406,22.524,-2657,-2.076,40.896,225,230,2106
2006,55,h) 11 to 15,2317,3203,138643,142111,361,11.510,228,7.269,23045,8004,15041,5.632,16.216,29694,7623,22071,5.364,20.895,-6649,-4.679,32.432,95,100,1288
2006,55,i) 16 to 20,2565,4094,172725,174295,500,12.453,342,8.518,30882,9194,21688,5.275,17.718,34348,6641,27707,3.810,19.707,-3466,-1.989,35.436,78,80,825
2006,55,j) 21 to 25,2313,3373,161227,164345,276,8.247,223,6.664,28830,8125,20705,4.944,17.542,35379,6844,28535,4.164,21.527,-6549,-3.985,35.085,56,57,1377
2006,55,k) 26+,1872,3131,149381,152785,396,12.847,299,9.700,24591,6296,18295,4.121,16.095,32477,7619,24858,4.987,21.257,-7886,-5.162,32.190,50,50,807
2006,55,l) Left Censored,11243,28688,2093981,2077520,2658,9.330,2262,7.940,319170,86619,232551,4.169,15.363,287493,69887,217606,3.364,13.838,31677,1.525,27.677,174,195,3890
2006,56,a) 0,33825,33907,275097,137549,33907,200.000,(X),(X),275097,275097,(X),200.000,200.000,(X),(X),(X),(X),(X),275097,200.000,(X),(X),(X),(X)
2006,56,b) 1,23606,23870,386199,359528,124,0.446,8022,28.836,137003,9414,127589,2.618,38.106,83840,39634,44206,11.024,23.319,53163,14.787,46.639,6291,6296,32735
2006,56,c) 2,20272,20482,330607,324765,1270,5.765,4366,19.818,93807,11476,82331,3.534,28.885,81893,34925,46968,10.754,25.216,11914,3.668,50.432,3472,3472,28492
2006,56,d) 3,17055,17281,353674,346638,1014,5.527,3145,17.142,96241,19182,77059,5.534,27.764,81336,31300,50036,9.030,23.464,14905,4.300,46.928,2461,2468,26984
2006,56,e) 4,15413,15857,319572,314106,969,5.849,2388,14.415,74371,10632,63739,3.385,23.677,63516,22212,41304,7.072,20.221,10855,3.456,40.442,1832,1846,16264
2006,56,f) 5,13001,13322,278000,268722,753,5.409,1952,14.021,64610,10783,53827,4.013,24.043,46150,15520,30630,5.775,17.174,18460,6.870,34.348,1483,1494,12944
2006,56,g) 6 to 10,54695,58123,1418458,1406461,3494,5.839,6924,11.571,295915,62410,233505,4.437,21.040,274124,103470,170654,7.357,19.490,21791,1.549,38.981,5053,5138,86208
2006,56,h) 11 to 15,36217,40434,1285700,1257971,2065,4.987,4009,9.682,253215,38295,214920,3.044,20.129,197623,57494,140129,4.570,15.710,55592,4.419,31.419,2762,2801,30750
2006,56,i) 16 to 20,26371,33467,1288792,1282636,1788,5.263,2801,8.245,202264,43926,158338,3.425,15.769,190904,46614,144290,3.634,14.884,11360,0.886,29.767,1674,1727,18424
2006,56,j) 21 to 25,14478,19847,754267,733565,1034,5.160,1420,7.086,126822,27264,99558,3.717,17.288,84928,21697,63231,2.958,11.577,41894,5.711,23.155,781,801,6429
2006,56,k) 26+,7446,9990,386223,381106,876,8.773,867,8.683,65257,22156,43101,5.814,17.123,54228,19779,34449,5.190,14.229,11029,2.894,28.458,446,472,4781
2006,56,l) Left Censored,14172,45722,2591273,2518712,5777,12.951,3546,7.950,579347,171028,408319,6.790,23.002,435296,127749,307547,5.072,17.282,144051,5.719,34.565,666,734,6506
